promise_id,customer_id,customer_broken_promise_rate,customer_broken_promises_count,customer_avg_days_late,customer_on_time_ratio_90d,customer_on_time_ratio_all_time,recency_weighted_on_time_score,customer_dispute_rate,customer_invoice_count,customer_tenure_months,invoice_amount,invoice_amount_log,invoice_amount_vs_customer_avg_ratio,days_overdue_at_scoring,payment_terms_days,days_since_last_contact,prior_reminders_sent,promise_amount_ratio,promise_horizon_days,current_escalation_tier,is_broken
PRM-MOCK-003509,CUST-MOCK-0110,0.5455,12,18.89,0.6122,0.5776,0.6052,0.152,63,78,26987.25,10.2032,0.885,108,15,12,2,0.8,5,1,1
PRM-MOCK-003510,CUST-MOCK-0111,0.0667,1,20.32,0.2572,0.328,0.2722,0.0372,43,81,18179.99,9.8081,0.919,38,30,22,3,0.5,2,2,0
PRM-MOCK-003511,CUST-MOCK-0112,0.1053,2,11.51,0.3527,0.3415,0.3504,0.0127,56,1,25019.03,10.1274,0.863,107,45,3,3,0.5,7,2,1
PRM-MOCK-003512,CUST-MOCK-0113,0.0,0,0.0,0.8727,0.9333,0.8909,0.0235,18,79,42821.48,10.6648,1.974,9,30,8,2,1.0,5,1,0
PRM-MOCK-003513,CUST-MOCK-0114,0.0,0,3.18,0.904,0.9137,0.9065,0.079,24,71,28833.06,10.2693,1.073,4,15,9,3,0.25,5,2,0
PRM-MOCK-003514,CUST-MOCK-0115,0.0,0,0.0,0.9523,0.9752,0.9579,0.012,28,6,82740.9,11.3235,2.134,2,45,19,5,1.0,7,3,0
PRM-MOCK-003515,CUST-MOCK-0116,0.0,0,9.83,0.7166,0.6455,0.6775,0.04,3,12,50912.9,10.8379,2.056,6,30,18,2,0.25,21,1,1
PRM-MOCK-003516,CUST-MOCK-0117,0.0,0,3.84,0.9247,0.98,0.9552,0.0389,3,35,23720.03,10.0741,1.254,64,15,14,3,1.0,7,2,0
PRM-MOCK-003517,CUST-MOCK-0118,0.05,1,4.67,0.9612,0.8936,0.9474,0.0045,58,85,54529.37,10.9065,1.193,20,30,20,2,1.0,3,1,0
PRM-MOCK-003518,CUST-MOCK-0119,0.0,0,11.72,0.2995,0.3764,0.3299,0.0707,10,78,117451.48,11.6738,0.975,15,30,1,5,1.0,30,3,1
PRM-MOCK-003519,CUST-MOCK-0120,0.0,0,0.0,0.8864,0.9275,0.8954,0.0309,38,73,141629.59,11.861,0.8,7,30,2,3,1.0,5,2,0
PRM-MOCK-003520,CUST-MOCK-0121,0.0,0,3.39,0.8666,0.9406,0.8972,0.0,9,92,68625.17,11.1364,1.352,44,60,8,1,1.0,2,0,0
PRM-MOCK-003521,CUST-MOCK-0122,0.1667,2,14.89,0.3153,0.379,0.3293,0.0593,37,55,146028.29,11.8916,0.773,86,30,16,2,1.0,5,1,0
PRM-MOCK-003522,CUST-MOCK-0123,0.125,3,18.3,0.4898,0.4809,0.488,0.1426,71,41,56966.96,10.9502,3.033,36,30,10,1,0.25,2,0,0
PRM-MOCK-003523,CUST-MOCK-0124,0.1,1,14.63,0.2995,0.3266,0.306,0.1229,29,37,75977.3,11.2382,1.485,18,30,6,2,0.25,2,1,0
PRM-MOCK-003524,CUST-MOCK-0125,0.3889,7,22.55,0.0744,0.4244,0.1462,0.1102,54,25,25663.31,10.1529,0.924,43,45,2,4,1.0,5,3,1
PRM-MOCK-003525,CUST-MOCK-0126,0.0952,2,0.0,1.0,0.9898,0.9979,0.0,60,8,34778.84,10.4568,0.561,41,30,20,2,0.5,3,1,1
PRM-MOCK-003526,CUST-MOCK-0127,0.1905,4,16.01,0.0367,0.3867,0.1078,0.1422,60,74,63501.91,11.0588,0.87,91,30,21,1,1.0,14,0,1
PRM-MOCK-003527,CUST-MOCK-0128,0.3636,8,2.83,0.7368,0.6243,0.7141,0.0504,64,52,42281.29,10.6521,1.115,8,30,5,1,0.5,7,0,0
PRM-MOCK-003528,CUST-MOCK-0129,0.3158,6,11.54,0.6835,0.6842,0.6836,0.1017,56,14,119024.55,11.6871,1.276,10,45,12,1,0.8,2,0,0
PRM-MOCK-003529,CUST-MOCK-0130,0.6087,14,22.77,0.465,0.5268,0.4775,0.1337,67,82,64401.88,11.0729,0.832,2,30,2,3,1.0,10,2,1
PRM-MOCK-003530,CUST-MOCK-0131,0.25,4,20.63,0.4888,0.4545,0.4816,0.0209,47,2,79080.4,11.2782,1.499,5,45,19,2,1.0,21,1,1
PRM-MOCK-003531,CUST-MOCK-0132,0.5217,12,26.55,0.3259,0.2922,0.3191,0.1647,67,16,103360.55,11.546,1.186,22,15,10,5,0.8,3,3,1
PRM-MOCK-003532,CUST-MOCK-0133,1.0,2,22.95,0.4189,0.4252,0.4222,0.1714,4,50,61024.28,11.019,1.772,30,30,12,1,0.8,14,0,1
PRM-MOCK-003533,CUST-MOCK-0134,0.0833,2,0.36,0.8244,0.8053,0.8205,0.003,70,29,21425.14,9.9724,0.534,4,15,16,4,0.5,5,3,0
PRM-MOCK-003534,CUST-MOCK-0135,0.4091,9,11.2,0.0191,0.3691,0.0899,0.118,63,11,52690.5,10.8722,0.908,11,30,1,2,1.0,2,1,1
PRM-MOCK-003535,CUST-MOCK-0136,0.0,0,24.01,0.2755,0.3041,0.2905,0.0589,4,1,230537.35,12.3482,1.842,4,15,19,1,1.0,30,0,1
PRM-MOCK-003536,CUST-MOCK-0137,0.4375,7,18.56,0.5578,0.5479,0.5557,0.1358,47,78,8797.05,9.0823,0.542,12,30,4,2,1.0,7,1,1
PRM-MOCK-003537,CUST-MOCK-0138,0.4167,5,18.84,0.4276,0.3921,0.4196,0.0829,35,10,34329.26,10.4438,1.212,4,15,4,3,1.0,2,2,0
PRM-MOCK-003538,CUST-MOCK-0139,0.0,0,0.0,0.8372,0.7384,0.8011,0.0221,12,69,14973.12,9.6141,0.544,17,30,13,5,1.0,3,3,0
PRM-MOCK-003539,CUST-MOCK-0140,0.04,1,25.14,0.2562,0.2461,0.2542,0.0831,73,64,9964.22,9.2069,0.56,2,45,2,5,1.0,10,3,0
PRM-MOCK-003540,CUST-MOCK-0141,0.1053,2,10.85,0.2744,0.2791,0.2754,0.0992,57,54,67124.18,11.1143,1.51,3,15,14,3,0.5,10,2,0
PRM-MOCK-003541,CUST-MOCK-0142,0.1818,4,15.71,0.3949,0.4096,0.3979,0.0263,65,29,48289.72,10.785,0.969,27,30,4,3,1.0,21,2,1
PRM-MOCK-003542,CUST-MOCK-0143,0.0,0,4.06,0.9633,0.9,0.9505,0.0309,67,26,11936.82,9.3875,0.641,14,30,12,1,1.0,7,0,0
PRM-MOCK-003543,CUST-MOCK-0144,0.0526,1,0.14,0.9326,0.974,0.941,0.0631,56,67,82247.99,11.3175,0.968,30,60,17,5,1.0,3,3,0
PRM-MOCK-003544,CUST-MOCK-0145,0.4167,5,15.02,0.311,0.2878,0.3058,0.0467,35,25,8430.99,9.0398,0.873,35,45,22,5,1.0,7,3,1
PRM-MOCK-003545,CUST-MOCK-0146,0.0,0,10.92,0.2554,0.3331,0.2757,0.0676,24,76,16005.77,9.6808,0.553,1,30,23,2,0.25,7,1,0
PRM-MOCK-003546,CUST-MOCK-0147,0.3,6,9.4,0.1271,0.4771,0.1983,0.0945,59,40,24448.88,10.1044,1.26,6,30,7,1,0.5,14,0,1
PRM-MOCK-003547,CUST-MOCK-0148,0.0,0,5.3,0.8018,0.8421,0.8209,0.0296,6,11,100976.58,11.5227,1.536,39,15,12,1,1.0,7,0,0
PRM-MOCK-003548,CUST-MOCK-0149,0.0385,1,0.0,1.0,0.9937,0.9987,0.0281,76,86,88889.29,11.3952,1.18,6,15,18,5,1.0,2,3,0
PRM-MOCK-003549,CUST-MOCK-0150,0.0,0,0.0,0.7756,0.8097,0.783,0.0,40,41,68145.71,11.1294,1.284,8,30,2,5,1.0,2,3,0
PRM-MOCK-003550,CUST-MOCK-0151,0.4,2,18.43,0.4134,0.3788,0.4027,0.0,17,1,56930.36,10.9496,1.365,5,30,18,1,0.5,3,0,0
PRM-MOCK-003551,CUST-MOCK-0152,0.0,0,19.41,0.112,0.1707,0.1352,0.1016,10,48,102822.7,11.5408,1.714,2,30,2,3,0.25,5,2,0
PRM-MOCK-003552,CUST-MOCK-0153,0.3333,5,27.88,0.3386,0.3921,0.3498,0.1211,45,46,72890.19,11.1967,0.894,8,30,16,1,1.0,7,0,0
PRM-MOCK-003553,CUST-MOCK-0154,0.3333,1,10.13,0.0,0.3448,0.1422,0.118,9,14,61499.66,11.0268,1.628,12,30,1,3,0.8,21,2,1
PRM-MOCK-003554,CUST-MOCK-0155,0.0714,1,4.61,0.7075,0.7495,0.7165,0.0255,40,68,12210.34,9.4101,0.671,66,15,13,4,1.0,3,3,0
PRM-MOCK-003555,CUST-MOCK-0156,0.5926,16,27.19,0.4495,0.3446,0.4285,0.1086,79,74,146313.34,11.8935,0.821,1,30,13,2,0.25,3,1,1
PRM-MOCK-003556,CUST-MOCK-0157,0.0,0,2.42,0.853,0.8877,0.8731,0.0,2,22,80363.46,11.2943,2.794,1,30,8,3,1.0,10,2,0
PRM-MOCK-003557,CUST-MOCK-0158,0.1429,1,0.72,0.9443,0.9109,0.935,0.0286,21,6,44792.24,10.7098,0.918,11,30,21,1,1.0,3,0,0
PRM-MOCK-003558,CUST-MOCK-0159,0.2,1,13.45,0.2149,0.2077,0.2127,0.0553,17,58,23873.54,10.0806,0.938,8,30,13,3,1.0,2,2,1
PRM-MOCK-003559,CUST-MOCK-0160,0.0833,1,0.0,0.9492,0.9306,0.945,0.011,36,85,22179.19,10.007,0.727,3,30,16,1,1.0,3,0,0
PRM-MOCK-003560,CUST-MOCK-0161,0.1429,2,18.57,0.3928,0.3514,0.3839,0.0333,40,23,14773.44,9.6007,0.747,3,15,13,2,1.0,3,1,0
PRM-MOCK-003561,CUST-MOCK-0162,0.6,12,22.61,0.4727,0.479,0.4739,0.11,58,37,87437.99,11.3787,1.675,24,30,20,3,0.25,14,2,1
PRM-MOCK-003562,CUST-MOCK-0163,0.8667,13,30.89,0.6363,0.5977,0.6281,0.1192,44,83,209209.12,12.2511,2.584,33,15,11,3,0.5,7,2,1
PRM-MOCK-003563,CUST-MOCK-0164,0.0435,1,14.03,0.476,0.3821,0.457,0.0896,66,70,12381.13,9.424,0.387,8,30,2,5,1.0,5,3,0
PRM-MOCK-003564,CUST-MOCK-0165,0.1111,2,22.49,0.2031,0.2538,0.2135,0.1352,52,47,47261.87,10.7635,1.265,60,30,21,3,1.0,7,2,0
PRM-MOCK-003565,CUST-MOCK-0166,0.1905,4,20.24,0.2158,0.266,0.226,0.0722,60,17,30785.93,10.3348,1.341,3,15,21,1,1.0,3,0,0
PRM-MOCK-003566,CUST-MOCK-0167,0.0625,1,0.0,0.7641,0.8191,0.7756,0.0639,46,31,64357.13,11.0722,2.117,13,15,22,2,0.25,2,1,0
PRM-MOCK-003567,CUST-MOCK-0168,0.0,0,7.06,0.973,1.0,0.9852,0.0368,7,12,20282.88,9.9176,0.891,12,30,18,5,0.5,21,3,0
PRM-MOCK-003568,CUST-MOCK-0169,0.6,3,24.27,0.5184,0.5122,0.5165,0.1917,17,89,22344.0,10.0144,0.486,12,15,19,2,1.0,3,1,1
PRM-MOCK-003569,CUST-MOCK-0170,0.3846,10,11.27,0.0407,0.3907,0.1109,0.1516,77,39,33788.96,10.4279,0.543,32,15,13,1,1.0,2,0,1
PRM-MOCK-003570,CUST-MOCK-0171,0.0,0,7.37,0.8482,0.9448,0.8962,0.0,5,85,12366.04,9.4228,0.619,5,30,5,1,1.0,3,0,0
PRM-MOCK-003571,CUST-MOCK-0172,0.2,3,9.8,0.3773,0.3634,0.3744,0.1137,44,1,2478.4,7.8158,0.589,14,60,21,5,1.0,7,3,1
PRM-MOCK-003572,CUST-MOCK-0173,0.0,0,26.03,0.5769,0.5863,0.58,0.1899,15,6,27554.59,10.224,0.319,107,30,1,4,1.0,3,3,1
PRM-MOCK-003573,CUST-MOCK-0174,0.4667,7,3.72,0.5937,0.5585,0.5863,0.0688,44,2,20999.59,9.9523,0.619,38,30,10,2,1.0,3,1,1
PRM-MOCK-003574,CUST-MOCK-0175,0.0625,1,21.14,0.4501,0.3839,0.4363,0.0585,47,15,12589.24,9.4407,0.923,4,30,19,3,0.8,5,2,0
PRM-MOCK-003575,CUST-MOCK-0176,0.24,6,14.74,0.4939,0.5222,0.4996,0.0204,72,48,70615.23,11.165,1.123,1,60,6,2,1.0,7,1,1
PRM-MOCK-003576,CUST-MOCK-0177,0.44,11,26.48,0.4524,0.3899,0.4398,0.1988,74,23,90030.37,11.4079,1.659,65,30,24,5,1.0,5,3,1
PRM-MOCK-003577,CUST-MOCK-0178,0.2,1,9.11,0.6148,0.6565,0.6277,0.064,17,44,28545.16,10.2593,0.851,91,45,18,5,0.5,5,3,1
PRM-MOCK-003578,CUST-MOCK-0179,0.0,0,1.39,1.0,1.0,1.0,0.0518,67,29,29462.13,10.2909,1.021,25,30,13,4,1.0,21,3,0
PRM-MOCK-003579,CUST-MOCK-0180,0.5,4,20.23,0.0192,0.3692,0.1105,0.1432,24,55,7183.86,8.8797,0.554,11,60,19,3,0.5,3,2,1
PRM-MOCK-003580,CUST-MOCK-0181,0.0,0,7.37,0.8551,0.8628,0.8579,0.0381,12,10,26471.23,10.1839,0.57,64,15,2,2,1.0,10,1,0
PRM-MOCK-003581,CUST-MOCK-0182,0.2941,5,5.11,0.6261,0.5901,0.6186,0.0852,49,56,28659.62,10.2633,1.03,12,30,6,5,1.0,14,3,1
PRM-MOCK-003582,CUST-MOCK-0183,0.0,0,8.53,0.8422,0.8821,0.8504,0.0292,56,57,169515.55,12.0407,1.456,37,30,9,5,1.0,5,3,0
PRM-MOCK-003583,CUST-MOCK-0184,0.0,0,4.48,0.972,0.8725,0.9496,0.0487,35,65,98929.93,11.5022,1.806,9,15,15,5,1.0,3,3,0
PRM-MOCK-003584,CUST-MOCK-0185,0.0,0,0.63,0.9366,0.917,0.9327,0.0258,70,90,17766.18,9.7851,0.752,34,45,7,3,1.0,3,2,0
PRM-MOCK-003585,CUST-MOCK-0186,0.0,0,13.67,0.3227,0.4315,0.3895,0.0307,1,76,91863.37,11.4281,1.037,98,30,19,4,1.0,7,3,1
PRM-MOCK-003586,CUST-MOCK-0187,0.0,0,1.3,0.9727,0.9093,0.9504,0.0418,13,46,115331.62,11.6556,2.947,26,15,5,3,0.8,3,2,0
PRM-MOCK-003587,CUST-MOCK-0188,0.1429,1,0.61,0.9724,1.0,0.9801,0.0,21,81,105014.45,11.5619,0.846,33,30,18,4,1.0,3,3,0
PRM-MOCK-003588,CUST-MOCK-0189,0.0,0,20.92,0.3609,0.3963,0.3776,0.0825,6,36,37378.27,10.5289,1.387,35,30,11,5,1.0,2,3,0
PRM-MOCK-003589,CUST-MOCK-0190,0.0,0,15.37,0.3723,0.3805,0.376,0.1232,7,56,28326.83,10.2516,1.238,36,30,8,5,1.0,10,3,1
PRM-MOCK-003590,CUST-MOCK-0191,0.4762,10,29.99,0.4461,0.473,0.4515,0.1521,62,95,3854.68,8.2573,0.88,21,30,1,3,1.0,3,2,1
PRM-MOCK-003591,CUST-MOCK-0192,0.3158,6,16.45,0.6952,0.6752,0.6911,0.0897,57,5,12099.22,9.401,0.852,31,45,5,2,1.0,7,1,1
PRM-MOCK-003592,CUST-MOCK-0193,0.36,9,21.76,0.4834,0.4308,0.4728,0.1944,74,5,93994.92,11.451,0.572,3,30,17,4,0.8,7,3,1
PRM-MOCK-003593,CUST-MOCK-0194,0.0,0,0.76,0.9586,0.9951,0.9693,0.0005,19,80,40087.41,10.5988,0.959,13,30,2,1,1.0,21,0,0
PRM-MOCK-003594,CUST-MOCK-0195,0.0909,1,7.38,0.9458,0.9331,0.9429,0.0,33,18,36458.2,10.5039,1.175,93,30,15,1,0.25,7,0,0
PRM-MOCK-003595,CUST-MOCK-0196,0.4,2,14.34,0.0939,0.4439,0.209,0.135,15,42,35227.57,10.4696,0.463,40,30,7,2,0.5,10,1,1
PRM-MOCK-003596,CUST-MOCK-0197,0.1364,3,0.92,0.9827,0.9704,0.9802,0.0402,63,54,14468.72,9.5798,0.843,34,15,6,1,1.0,7,0,0
PRM-MOCK-003597,CUST-MOCK-0198,0.4,2,11.34,0.3451,0.3533,0.3477,0.052,16,86,14324.62,9.5698,0.552,26,15,13,5,1.0,2,3,1
PRM-MOCK-003598,CUST-MOCK-0199,0.0,0,14.39,0.0842,0.4342,0.2991,0.1608,1,56,21317.5,9.9673,1.322,39,30,7,1,0.5,2,0,0
PRM-MOCK-003599,CUST-MOCK-0200,0.0,0,11.2,0.0,0.3303,0.1086,0.1535,15,47,12361.65,9.4224,0.524,13,45,10,1,0.25,3,0,1
PRM-MOCK-003600,CUST-MOCK-0201,0.2857,2,15.17,0.297,0.3031,0.2987,0.0461,21,70,24438.72,10.104,0.74,4,30,2,1,1.0,3,0,0
PRM-MOCK-003601,CUST-MOCK-0202,0.7391,17,22.87,0.4484,0.4708,0.4529,0.1835,68,74,12711.29,9.4503,0.488,105,15,6,3,1.0,2,2,0
PRM-MOCK-003602,CUST-MOCK-0203,0.1154,3,12.62,0.5953,0.558,0.5878,0.0872,76,66,41181.8,10.6258,0.963,16,45,17,4,1.0,21,3,0
PRM-MOCK-003603,CUST-MOCK-0204,1.0,2,20.17,0.3455,0.3411,0.3435,0.1654,7,1,38672.73,10.5629,0.837,34,45,1,1,1.0,2,0,1
PRM-MOCK-003604,CUST-MOCK-0205,0.0588,1,0.0,0.7932,0.8642,0.808,0.0098,49,29,30273.18,10.3181,1.102,6,30,3,4,1.0,30,3,0
PRM-MOCK-003605,CUST-MOCK-0206,0.16,4,6.4,0.9712,0.9388,0.9647,0.0513,73,22,55254.64,10.9197,2.305,18,45,20,4,1.0,5,3,0
PRM-MOCK-003606,CUST-MOCK-0207,0.25,2,11.88,0.3769,0.4799,0.4044,0.0394,23,10,27969.94,10.2389,0.505,35,45,10,2,1.0,5,1,1
PRM-MOCK-003607,CUST-MOCK-0208,0.1429,1,9.1,0.9538,1.0,0.967,0.0391,20,60,16880.27,9.734,0.505,7,30,22,5,0.25,2,3,0
PRM-MOCK-003608,CUST-MOCK-0209,0.4286,9,24.22,0.5699,0.5524,0.5664,0.1715,61,4,23691.53,10.0729,0.563,6,60,24,3,1.0,2,2,1
PRM-MOCK-003609,CUST-MOCK-0210,0.3571,5,15.08,0.2579,0.2559,0.2574,0.049,40,40,74939.21,11.2244,1.641,10,30,11,4,0.5,5,3,1
PRM-MOCK-003610,CUST-MOCK-0211,0.4118,7,7.24,0.5571,0.4826,0.5417,0.116,51,48,30808.36,10.3356,0.704,12,30,2,1,0.8,7,0,1
PRM-MOCK-003611,CUST-MOCK-0212,0.0,0,6.91,0.6529,0.6976,0.6663,0.0354,18,20,11571.93,9.3564,1.172,12,60,13,4,1.0,3,3,0
PRM-MOCK-003612,CUST-MOCK-0213,0.1429,1,9.37,0.4735,0.4495,0.4666,0.1131,20,52,80381.65,11.2946,1.436,41,30,19,2,0.5,14,1,0
PRM-MOCK-003613,CUST-MOCK-0214,0.0,0,28.48,0.5297,0.4604,0.4984,0.1843,7,39,28896.8,10.2715,0.88,43,45,10,2,1.0,3,1,0
PRM-MOCK-003614,CUST-MOCK-0215,0.0,0,4.21,1.0,1.0,1.0,0.0012,6,75,24623.55,10.1115,0.431,19,30,10,3,1.0,3,2,0
PRM-MOCK-003615,CUST-MOCK-0216,0.6667,2,18.69,0.2682,0.3295,0.2915,0.0456,11,22,165248.6,12.0152,2.334,23,30,4,1,1.0,3,0,0
PRM-MOCK-003616,CUST-MOCK-0217,0.0385,1,1.89,1.0,1.0,1.0,0.0851,75,1,71977.42,11.1841,0.637,26,15,3,2,1.0,3,1,0
PRM-MOCK-003617,CUST-MOCK-0218,0.3333,2,10.53,0.5885,0.5639,0.5811,0.1145,18,53,11087.78,9.3137,0.542,53,60,15,2,0.8,3,1,1
PRM-MOCK-003618,CUST-MOCK-0219,0.6667,18,5.41,0.5057,0.4965,0.5039,0.0707,78,3,154132.52,11.9456,1.392,32,60,19,2,1.0,3,1,1
PRM-MOCK-003619,CUST-MOCK-0220,0.2308,3,6.06,0.7014,0.6466,0.6894,0.0973,38,82,53135.52,10.8806,0.851,69,30,21,4,1.0,5,3,1
PRM-MOCK-003620,CUST-MOCK-0221,0.2632,5,10.54,0.6095,0.5702,0.6015,0.0961,57,47,118849.21,11.6856,1.155,42,30,1,1,1.0,5,0,1
PRM-MOCK-003621,CUST-MOCK-0222,0.7391,17,20.34,0.1237,0.4737,0.1943,0.1313,66,23,57873.08,10.966,0.974,8,30,23,3,1.0,3,2,1
PRM-MOCK-003622,CUST-MOCK-0223,0.1,1,5.67,0.8467,0.9179,0.8638,0.0642,29,10,32292.97,10.3826,2.0,12,30,21,1,1.0,30,0,0
PRM-MOCK-003623,CUST-MOCK-0224,0.3846,10,11.91,0.1478,0.4978,0.2181,0.1301,75,9,61878.03,11.0329,0.645,10,45,4,2,1.0,5,1,1
PRM-MOCK-003624,CUST-MOCK-0225,0.0,0,14.64,0.4422,0.4947,0.46,0.0146,14,86,31782.11,10.3667,1.22,1,45,23,4,0.8,2,3,0
PRM-MOCK-003625,CUST-MOCK-0226,0.3636,8,20.55,0.269,0.2318,0.2615,0.0439,65,79,218715.4,12.2955,1.114,28,15,21,2,1.0,2,1,1
PRM-MOCK-003626,CUST-MOCK-0227,0.1667,4,10.51,0.2438,0.2222,0.2394,0.1266,71,72,15346.93,9.6387,0.712,41,30,14,3,0.8,2,2,0
PRM-MOCK-003627,CUST-MOCK-0228,0.0769,1,5.76,0.8852,1.0,0.9103,0.0176,38,56,11675.69,9.3654,1.249,4,30,23,3,0.5,10,2,0
PRM-MOCK-003628,CUST-MOCK-0229,0.0,0,0.39,0.8816,0.8951,0.8844,0.0,62,88,30993.62,10.3416,4.08,12,30,24,2,1.0,2,1,0
PRM-MOCK-003629,CUST-MOCK-0230,0.1579,3,3.74,0.9603,0.8402,0.9358,0.0309,57,73,81058.05,11.3029,1.068,104,30,20,5,1.0,3,3,0
PRM-MOCK-003630,CUST-MOCK-0231,0.0,0,0.0,0.74,0.8602,0.7809,0.0123,14,5,17728.09,9.783,1.1,9,30,1,3,1.0,3,2,0
PRM-MOCK-003631,CUST-MOCK-0232,0.0,0,14.23,0.4054,0.3791,0.3958,0.0382,12,81,114358.8,11.6471,1.078,11,60,9,2,1.0,7,1,0
PRM-MOCK-003632,CUST-MOCK-0233,0.2941,5,4.59,0.5015,0.5504,0.5116,0.0312,50,15,20465.4,9.9265,0.962,37,45,4,4,0.8,10,3,1
PRM-MOCK-003633,CUST-MOCK-0234,0.8077,21,23.92,0.446,0.5009,0.457,0.1433,75,35,83344.12,11.3307,1.064,36,60,7,3,0.5,3,2,1
PRM-MOCK-003634,CUST-MOCK-0235,1.0,1,20.39,0.2529,0.2711,0.2629,0.0515,3,65,53963.3,10.8961,0.749,10,60,12,4,1.0,2,3,1
PRM-MOCK-003635,CUST-MOCK-0236,0.1333,2,14.14,0.5163,0.4558,0.5035,0.088,44,3,77314.37,11.2556,1.608,4,30,7,1,0.25,3,0,1
PRM-MOCK-003636,CUST-MOCK-0237,0.2857,2,11.74,0.6311,0.4715,0.5867,0.0482,21,37,139872.14,11.8485,2.723,14,15,22,2,1.0,3,1,0
PRM-MOCK-003637,CUST-MOCK-0238,0.0,0,7.33,0.9952,0.9844,0.9929,0.0,48,61,61082.32,11.02,1.149,1,30,4,2,0.5,3,1,0
PRM-MOCK-003638,CUST-MOCK-0239,0.5769,15,14.18,0.4679,0.5068,0.4757,0.0404,77,53,14510.85,9.5827,0.599,3,45,12,4,0.25,2,3,1
PRM-MOCK-003639,CUST-MOCK-0240,0.0909,2,4.58,0.8236,0.8479,0.8285,0.0,65,45,54426.02,10.9046,1.315,62,15,21,2,1.0,3,1,0
PRM-MOCK-003640,CUST-MOCK-0241,0.72,18,25.97,0.2972,0.2939,0.2965,0.1347,74,47,54596.55,10.9077,1.14,29,45,12,1,1.0,7,0,1
PRM-MOCK-003641,CUST-MOCK-0242,0.4,2,29.78,0.6135,0.5255,0.5863,0.1253,17,77,48638.57,10.7922,0.983,13,15,5,5,0.5,7,3,1
PRM-MOCK-003642,CUST-MOCK-0243,0.2143,3,16.75,0.4291,0.4044,0.4238,0.0009,41,93,43673.2,10.6845,0.521,4,30,19,2,1.0,2,1,0
PRM-MOCK-003643,CUST-MOCK-0244,0.2353,4,8.71,0.5856,0.5877,0.586,0.0159,49,77,5510.33,8.6146,0.603,5,45,11,4,1.0,2,3,0
PRM-MOCK-003644,CUST-MOCK-0245,0.0,0,5.39,0.9086,0.9473,0.9177,0.0125,30,8,89426.92,11.4012,1.661,7,30,10,1,1.0,2,0,0
PRM-MOCK-003645,CUST-MOCK-0246,0.4,8,11.72,0.5934,0.5483,0.5843,0.0821,58,53,30156.85,10.3142,0.808,42,30,12,4,0.5,3,3,0
PRM-MOCK-003646,CUST-MOCK-0247,0.4,10,23.9,0.5317,0.4351,0.5123,0.2113,73,48,27783.69,10.2322,1.215,2,30,14,5,1.0,2,3,0
PRM-MOCK-003647,CUST-MOCK-0248,0.5556,10,30.93,0.3786,0.3336,0.3693,0.1616,53,49,6630.39,8.7996,0.874,31,30,24,3,1.0,2,2,1
PRM-MOCK-003648,CUST-MOCK-0249,0.4118,7,20.6,0.2822,0.3247,0.291,0.1296,50,84,7929.99,8.9785,1.106,5,30,17,5,1.0,7,3,1
PRM-MOCK-003649,CUST-MOCK-0250,0.4231,11,7.55,0.5879,0.5674,0.5838,0.1107,77,80,27799.96,10.2328,0.809,6,45,20,3,0.8,3,2,0
PRM-MOCK-003650,CUST-MOCK-0251,0.2593,7,18.58,0.1806,0.5306,0.2508,0.1163,79,76,21986.32,9.9982,0.941,14,30,11,1,0.5,5,0,1
PRM-MOCK-003651,CUST-MOCK-0252,0.3043,7,14.46,0.5401,0.4729,0.5265,0.0725,66,38,36339.83,10.5007,0.66,7,15,8,4,1.0,2,3,1
PRM-MOCK-003652,CUST-MOCK-0253,0.625,10,8.36,0.54,0.4994,0.5315,0.0688,46,17,32869.28,10.4003,1.255,39,30,16,3,1.0,3,2,1
PRM-MOCK-003653,CUST-MOCK-0254,0.84,21,25.76,0.4447,0.4812,0.452,0.1908,73,83,9188.77,9.1258,0.658,12,60,22,5,1.0,3,3,1
PRM-MOCK-003654,CUST-MOCK-0255,0.0952,2,15.91,0.4003,0.4308,0.4065,0.0264,60,80,13671.98,9.5232,0.481,1,60,15,5,1.0,3,3,1
PRM-MOCK-003655,CUST-MOCK-0256,0.7273,16,16.01,0.0,0.3133,0.0633,0.1159,65,70,40795.15,10.6163,0.984,6,30,15,2,1.0,7,1,1
PRM-MOCK-003656,CUST-MOCK-0257,0.2222,4,19.47,0.3475,0.3325,0.3444,0.0549,53,80,6632.63,8.7999,0.496,3,30,24,3,1.0,3,2,0
PRM-MOCK-003657,CUST-MOCK-0258,0.1667,3,13.18,0.4032,0.3634,0.395,0.0288,54,18,15515.66,9.6497,1.29,13,60,24,4,0.5,7,3,0
PRM-MOCK-003658,CUST-MOCK-0259,0.0526,1,2.55,0.9798,1.0,0.9839,0.0,55,56,8467.25,9.0441,1.111,33,60,16,2,1.0,7,1,0
PRM-MOCK-003659,CUST-MOCK-0260,0.0,0,0.0,0.6903,0.7711,0.7268,0.0,7,30,77597.87,11.2593,0.784,16,30,1,1,1.0,2,0,0
PRM-MOCK-003660,CUST-MOCK-0261,0.3684,7,15.48,0.6406,0.7147,0.6557,0.0166,55,4,95133.23,11.463,0.867,4,45,6,3,0.8,5,2,1
PRM-MOCK-003661,CUST-MOCK-0262,0.5,3,16.27,0.2995,0.3456,0.3133,0.0336,18,73,372409.53,12.8278,0.9,14,30,8,5,1.0,5,3,1
